7894916144261;1677304200044;14.96;20.68
7896004720869;1023508560041;14.93;20.64
7896422516877;1832601000026;7.46;10.31
7896181911517;1121303600017;14.68;20.29
7896422517195;1832601000034;14.93;20.64
7894916144971;1677301510018;31.09;41.42
7896004723020;1023509900016;31.09;41.42
7896014670055;1163700990011;12.31;16.40
7896112401230;1097402580018;11.31;15.63
7898272941533;1468200320017;328.72;0.00
7898272941557;1468200320033;2695.55;0.00
7898272941564;1468200320041;6574.52;0.00
7898272941540;1468200320025;1314.90;0.00
7897595633651;1004706010051;877.61;0.00
7891317459222;1004310260017;877.66;0.00
7898564760033;1556200380039;3433.52;0.00
7896014663524;1163701290031;8412.03;0.00
7896241232903;1097401910022;43.33;59.90
7898495604727;1156000820072;53.19;73.53
7898158693556;1156000820013;15.03;19.99
7896261010451;1006810260012;1759.69;2432.67
7896082900351;1097402390049;27.26;36.32
7898549753425;2005500110011;53.77;0.00
7898549756013;2005500130010;50.70;0.00
7898549756624;;8.91;0.00
7898549756617;;8.91;0.00
7898549756631;;8.91;0.00
7898549750233;;20.50;0.00
7896082900405;2005500060012;21.80;0.00
7896082900504;2012104420019;14.15;0.00
7896082900856;;13.34;0.00
7896082900399;2005500030016;19.71;0.00
7898549750226;;21.60;0.00
7896082900054;2227700270014;8.30;0.00
7896082900436;2005500040011;22.03;0.00
7896082900047;1017400460017;26.27;35.00
7896006213710;;18.14;0.00
7896004734057;1058307310016;63.93;88.38
7896004734064;1058308440096;118.03;163.17
7896226505879;1010006550031;1642.32;0.00
7896226505855;1010006550013;656.93;0.00
7896226506890;1010006550080;4413.91;0.00
7898040320782;1039001550021;8.62;11.48
7898040320799;1039001550013;8.94;11.91
7891058019259;1130002690083;131.61;181.94
7891058016142;1130002690199;68.49;94.68
7891058016159;1130002690202;136.95;189.33
7891058004217;1130002690172;131.61;181.94
7896641811333;1055302380011;28.45;39.33
7896641811364;1055302380046;37.94;52.45
7896641811395;1055302380070;66.46;91.88
7898040323318;235400190;32.49;0.00
7898040323301;235400192;40.80;0.00
7898040323325;235400191;38.40;0.00
7898040323332;235400188;41.35;0.00
7898040323295;235400189;43.60;0.00
7899095244771;1542302300026;15.57;20.74
7897316800027;1014700460018;48.97;67.70
7897316805572;1014700460093;35.24;48.72
7897316805589;1014700460107;70.52;97.49
7897316805596;1014700460115;105.77;146.22
7897316804742;1014700460077;78.33;108.28
7897316804735;1014700460069;39.18;54.16
7896641800627;1063901500025;6.33;8.44
7896641803796;1063901500025;6.33;8.44
7896641808609;1063902430029;12.69;16.90
7891058021276;1130011400017;106.60;147.37
3660053310739;1130011100021;79.27;109.59
7897473201798;1101302300023;30.39;40.49
7897473205741;1101302490035;43.66;58.17
7891106904094;1705600520111;121.38;167.80
7891106000932;1705600520189;74.16;102.52
7891106903936;1705600520197;148.31;205.03
7891106903943;1705600520022;218.43;301.97
7891106001588;1705600520261;21.33;29.49
7891106000918;1705600520332;30.71;42.45
7896004712697;1058304210029;45.25;60.29
7896004712727;1023507490023;46.84;62.41
7896422515122;1832600390025;39.84;53.08
7896181911432;1121303550028;43.77;58.32
7896422518321;1832600330014;26.54;35.36
7893454713946;1044002120140;85.71;118.49
7893454713922;1044002120108;25.82;35.69
7893454714035;1044002120175;20.15;27.86
7893454713939;1044002120124;60.46;83.58
7896641810275;1063902690012;17111.62;22797.96
7897322709505;1781700280142;55.58;74.05
7897322709994;1781700280428;58.38;77.78
7897322709499;1781700280134;29.65;39.50
7897322709987;1781700280411;31.14;41.49
7897322709703;1781700280193;10.37;13.82
7897322709420;1781700280061;34.01;45.31
7897322709710;1781700280347;34.01;45.31
7896094918078;1781700280533;113.03;150.59
7896094917873;1781700280541;136.77;182.22
7896094918061;1781700280509;107.38;143.06
7896094917866;1781700280517;129.93;173.11
7897322709536;1781700280177;155.54;207.23
7897322709529;1781700280169;78.99;105.24
7897322709758;1781700280444;82.89;110.44
7897322709475;1781700280118;38.78;51.67
7897322709734;1781700280398;46.65;62.15
7897322709482;1781700280126;84.56;112.66
7897322709468;1781700280101;21.92;29.20
7897322709727;1781700280381;27.93;37.21
7897322710020;1781700280479;59.34;79.06
7897322714431;1781700280037;53.86;71.76
7897322709765;1781700280452;164.92;219.72
7897322709451;1781700280096;60.51;80.62
7897322709970;1781700280371;66.56;88.68
7897322707617;1781700280010;46.50;61.95
7892828002006;;24.96;34.50
7892828000170;1044401130042;206.56;275.20
7892828000019;1044401130026;8.82;11.75
7892828001085;;24.96;33.25
7892828000026;1044401130018;48.11;64.09
7891106909266;1705601070012;7989.91;10645.02
7891106909303;1705601070055;7989.91;10645.02
7891106909310;1705601070063;15979.83;21290.06
7891106909280;1705601070039;7989.91;10645.02
7891106909341;1705601070098;7989.91;10645.02
7891106909358;1705601070101;15979.83;21290.06
7891106909327;1705601070071;7989.91;10645.02
7891106909334;1705601070081;15979.83;21290.06
7896094200425;1003300380038;791.95;0.00
7896094200418;1003300380024;44.95;0.00
7896360001152;;23.76;0.00
7898955486023;;24.13;0.00
7896004760025;1023512230018;2074.34;0.00
7896658003165;1057303780028;11.42;15.21
7896658002960;1057303780044;22.84;30.43
7896658011030;1057304070024;13.07;17.41
7896658011412;1057304070040;26.95;35.91
7896658021671;1057304620024;21.58;29.83
7896658021688;1057304620032;30.69;42.43
7896658021664;1057304620016;12.00;16.59
7896658021749;1057304620091;38.91;53.79
7896658021725;1057304620075;18.30;25.30
7896658021732;1057304620083;30.69;42.43
7896658021718;1057304620067;12.00;16.59
7896094901100;1781700410038;10.98;14.63
7898040322137;1039001400021;69.13;95.57
7898040320683;1039001400011;27.65;38.22
7891268100112;1211003570014;53.53;0.00
7891268100136;1211003570022;222.44;0.00
7891106910712;1705600850091;61.68;82.18
7795320050127;1705600850014;45.04;60.01
7795320050646;1705600850154;57.68;76.85
642621018615;1697900140034;3479.99;0.00
642621018592;1697900140018;963.70;0.00
642621018608;1697900140026;1830.99;0.00
7896230300712;;262.28;0.00
7896230300699;;97.54;0.00
7891045038386;1021602560010;21.02;28.01
7891045040501;1021602560045;105.16;140.11
7891045043571;1021602560118;61.16;81.48
7891045043564;1021602560150;13.28;17.69
7891045043762;1021602560126;31.37;41.79
7891045043588;1021602560193;26.49;35.29
7898940658022;1565100530021;143.02;197.72
7898940658015;1565100530011;23.77;32.86
7898927562205;1565100530038;32.69;45.19
7896112147640;1037000960033;28.05;38.78
7896112157380;1037006310014;3.27;4.52
7896269900013;1010701950016;13.38;17.82
7898014562521;1171700090011;8.07;11.16
7898014561333;1171700090054;25.48;35.23
7897473201071;1101300430019;26.01;35.96
7896269900075;1010702260064;8.07;11.15
7896269900051;1010702260013;11.29;15.61
7896269900150;1010702260031;29.57;40.87
7896015522506;1010702260145;12.74;17.61
7896269900037;1010702260048;3.85;5.32
7896269900044;1010702260102;5.65;7.82
7896269900068;1010702260129;12.74;17.61
7896862980047;1091700330010;8.06;11.15
7896261016545;1006810650023;13023.97;18004.87
7896261018075;1006810650031;3255.94;4501.15
7896261016538;1006810650015;6511.98;9002.43
7896112198246;1037001570069;7.27;9.69
7896676420111;1029804250018;48.45;66.97
7891106912761;1705601120079;11.01;14.67
7897337712958;1009300040028;8.75;11.66
7891106912747;1705601120036;15.77;21.01
7891106912754;1705601120011;8.75;11.66
7898158690517;1156000800012;20.31;27.01
7896261002050;1006800320020;20.22;26.94
7898560664311;1883000490015;76.73;102.23
7898560664328;1883000490023;163.40;217.71
7894916503761;1356900350075;35.19;48.65
7894916503754;1356900350032;23.19;32.06
7895858005849;1376401200013;927.29;0.00
7898924769096;1697900070011;2591.18;3582.16
7898919447404;1004310530057;10.54;14.57
7898919447381;1004310530030;6.81;9.41
7898919447398;1004310530049;7.61;10.52
7898901848813;1556200120029;12.45;0.00
7896014650095;1163700840087;45.22;62.51
7896014650088;1163700840079;22.61;31.26
7898170783327;1034600070141;538.44;0.00
7898170783228;1034600070131;140.34;0.00
7898170783211;1034600070123;171.85;0.00
7898170783204;1034600070115;322.19;0.00
7896004728568;1677304600123;84.30;112.31
7896004734323;1677304600026;21.42;28.54
7896004734316;1677304600093;116.84;155.67
7896004736778;1677304600050;12.02;16.01
7896004730301;1677304600069;24.04;32.03
7896004730318;1677304600077;47.60;63.42
7896004730325;1677301360083;91.65;122.11
7891317144166;;29.95;0.00
7891317144142;;47.67;0.00
7896094917033;1781708520037;137.65;190.29
7896094917057;1781708520029;211.16;291.92
7896422531788;1832600060017;33.95;46.93
7896422532228;1832600060033;92.71;128.17
7898940448128;1562600270030;25.54;35.30
7899095201972;1542300440052;6.18;8.54
7899095201934;1542300440033;5.44;7.51
7899095205062;1542300440076;16.31;22.54
7898148292943;1256800290041;363.04;0.00
7896004710457;1058308740022;6.15;8.50
7898148295227;1256800520029;83.83;112.66
7896004703541;1023506620020;6.32;8.74
7898075317771;1048101250029;13.34;18.45
7896112126515;1037004920011;5.89;8.14
7896181920953;1121304900014;6.32;8.74
7896422511728;1832601930015;5.85;8.09
7896523215747;1438101870017;6.15;8.49
7898075316422;1048101250010;6.15;8.49
7898148295210;1256800520010;5.00;6.71
7896112101253;1037004920044;17.67;24.43
7896523215754;1438101870025;13.34;18.45
7899547527650;1256800520169;13.76;18.49
7899547527681;1256800520177;23.06;30.99
7896112147909;1037003130015;4.65;6.43
7895296210218;1267501020011;7.05;9.75
7896181928829;1121304900022;6.70;9.26
7898148292936;1256800290031;4.91;6.59
7896004702452;1023505130021;6.76;9.35
7894916143264;1677302940016;6.23;8.61
7896112197454;1037006760011;5.89;8.14
7896112101260;1037006760052;17.67;24.43
7896112197478;1037006850019;6.24;8.63
7896672202643;1005800010010;11.68;15.56
7896641800016;1063900840025;18.33;24.42
7896641800030;1063900840017;18.47;24.60
7896641800023;1063900840041;11.87;15.82
7896014641307;1163700490019;262.62;0.00
7897499450941;1015101220026;226.25;0.00
7896083400027;1186000420017;26.72;35.60
7895858006020;1376401160021;44.51;59.30
7895858006037;1376401160038;76.47;101.88
7895858006013;1376401160011;15.58;20.75
7896472515363;1181901190071;60.92;81.16
7896472515349;1181901190053;16.99;22.64
7896472515356;1181901190061;31.10;41.43
7898014561838;1171700580035;14.46;0.00
8902220105690;1052500160013;46.68;64.54
8902220105683;1052500160021;75.82;104.82
7891268100204;1211004190096;28.13;38.88
7891268100211;1211004190029;24.66;34.10
7891268100228;1211004190053;38.81;53.65
7891268100303;1211004270014;31.85;44.03
7899420500732;1037202650019;12.30;17.00
78958580005917;1376401170017;23.90;33.04
7895858005924;1376401170025;46.58;64.40
7895858002404;1376400400061;157.74;218.07
7895858002381;1376400400043;140.99;0.00
7898328480085;1254300170014;1800.60;2489.22
7896641807763;1063902590042;37.34;49.75
7896641807770;1063902590069;74.71;99.54
7898040320621;1039001230061;103.24;142.72
7898040320706;1039001230078;154.62;213.76
7898040321765;1039001750039;95.79;132.43
7898040321567;1039001750020;111.70;154.42
7896004727479;1023511430080;39.55;54.68
7896004715353;1058308290027;46.57;64.38
7896714231204;1558404150021;22.39;30.95
7895296212816;1267501280013;96.24;133.05
7895296420013;1267502250045;85.53;118.24
7896004715308;1023511280011;26.93;37.23
7893454101644;1044002050010;23.95;33.11
7891317001476;1004312160028;28.29;39.11
78952964420020;1367502250029;34.21;47.29
7896004715322;1023511280021;47.98;66.33
7896112162322;1037006040025;25.63;35.43
7896181920038;1121304540026;46.28;63.98
7897595610089;1004704740026;39.39;54.45
7894916143424;1677300740028;46.57;64.38
7897595610096;1004704740034;17.33;23.96
7896714232119;1558404140024;21.28;29.42
7896181918905;1121303990133;20.89;28.88
7896181918912;1121303990141;26.35;36.43
7896181918950;1121303990184;105.48;145.82
7896181918943;1121303990176;83.57;115.53
7896181905271;1121303990060;78.24;108.16
7896181917236;1121303990087;23.11;31.95
7896181905288;1121303990117;62.11;85.86
7896181905295;1121303990125;92.48;127.85
7896422514453;1832600100035;73.80;102.02
7896422514460;1832600100043;71.53;98.89
7896422519908;1832600100078;30.18;41.72
7896422516822;1832600100051;11.12;15.37
7896422514477;1832600100019;47.26;65.33
7896422514484;1832600100027;60.87;84.15
7895296258036;1058306570073;44.17;58.85
7895296258012;1058306570065;26.47;35.27
7896004739151;1058308500031;30.61;40.78
7895296258029;1058306570091;75.30;100.32
7896672202513;1005801040015;55.59;76.85
7896004712673;1677302510021;10.94;14.58
7896004712666;1677302510070;24.45;32.57
7896004716480;1677302270010;19.04;25.37
7896714225586;1558401280038;19.81;26.39
7896677704999;;59.90;0.00
7896677705002;;29.90;0.00
7896677700021;1024700020010;29.90;0.00
7896523209425;1438101490011;12.09;16.11
7896523209715;1438101490036;10.06;13.40
7896255767927;671980070;79.18;0.00
7899420501715;1037202510020;62.50;86.41
7899420501692;1037202510039;22.01;30.43
7899420501708;1037202510012;51.23;70.82
7899420506666;1037202700024;42.75;59.11
7899420506550;1037202700032;59.85;82.74
7894916503099;1356901600016;23.05;31.87
7896014658251;1163700591818;1278.68;1767.70
7896014660209;1163700590358;5174.77;7153.82
7896014660193;1163700590315;473.92;655.17
7896014660148;1163700591151;547.20;756.47
7896014660131;1163700591117;52.06;71.97
7896014660162;1163700590250;1162.87;1607.60
7896014660155;1163700590215;96.87;133.92
7896014660254;1163700591303;1356.34;1875.06
7896014660216;1163700591265;113.03;156.26
7896014660186;1163700590307;1981.68;0.00
7896014660179;1163700590269;165.12;0.00
7898149937799;1064601900016;84.25;112.23
7896181904014;1121300880027;662.84;916.34
7891317445300;1004309860014;8.69;12.01
7896004713625;1058308650015;8.60;11.89
7896004713618;1023507830010;8.73;12.07
7898505092506;1779400220010;8.69;12.01
7894916142809;1677305560011;8.69;12.01
7896523200583;1438100480061;5.44;7.24
7896523200590;1438100480029;12.36;16.47
7896360001794;;109.00;0.00
7896360001176;;43.05;0.00
7896360001855;;99.00;0.00
7896360001633;;55.51;0.00
7897473201859;1101300570023;11.23;14.96
7897413200425;1101300570041;28.07;37.39
7899640806355;1942700530027;17.69;23.57
7899640806362;1942700530035;32.13;42.81
7899640806379;1942700530043;42.07;56.04
7891721013010;1008902710118;19.68;27.21
7891721008405;1008902710088;39.49;54.59
7891721012990;1008902710101;5.24;7.24
7891721028922;1008902710037;6.52;9.01
7891721008368;1008902710045;19.56;27.04
7891721023965;1008902710169;38.74;53.56
7891721023958;1008902710150;17.08;23.61
7898049792450;1039200650042;167.47;0.00
7898049792269;1039200650081;535.46;0.00
7898049796519;1039200650026;12.03;16.63
7898049792955;1039200650069;309.45;0.00
7898049796502;1039200650018;11.74;15.64
7898049793334;1039200650073;14.71;19.60
7896023700262;1006600470010;137.22;182.82
7896382706295;1126001660026;1523.84;0.00
7896382705366;1126001660018;7619.29;0.00
7896112194347;1037006240131;5.80;7.73
7896112150381;1037006240237;10.43;13.90
7898158690487;1156000360012;11.30;15.03
7891142115386;1781708070198;24.89;33.16
7891142115126;1781707800028;24.89;33.16
7891142115492;1781708070228;25.87;34.47
7891142115508;1781708070279;35.57;47.39
7891142201638;1781708260043;16.20;21.58
7891142203434;1781708260108;29.45;39.24
7891142115430;1781708070147;17.89;23.83
7891142115447;1781708070155;360.62;480.46
7891142201621;1781708260035;13.14;17.51
7891142203410;1781708260086;159.27;212.20
7891142115478;1781708070058;25.87;34.47
7896523213675;1438101630075;21.95;30.35
7896523213644;1438101630040;12.46;17.22
7896004741963;1023511460028;28.71;38.25
7896004741970;1023503520122;28.71;38.25
7895858013103;1376401500025;112.36;155.34
7895858013097;1376401500017;161.54;0.00
7891058168049;1130002580237;46.35;61.75
7891058001506;1130002580245;23.18;30.88
7891058022280;1130002580490;212.32;282.88
7891058169015;1130002580253;70.77;94.29
7891058001513;1130002580261;35.39;47.15
7891058024314;1130002580431;23.54;31.36
7891058004354;1130002580369;52.27;69.64
7891058004347;1130002580326;20.92;27.87
7891058006716;1130002620115;40.36;53.77
7891058002862;1130002620085;43.65;58.16
7896658005046;1057302640052;47.19;65.24
7896658004896;1057302640028;19.84;27.43
7896658004902;1057302640036;19.84;27.43
7896658005053;1057302640044;47.19;65.24
7896004705378;1023511450014;33.26;44.31
7896004705385;1023511450022;46.71;62.23
7896004705408;1023511160024;34.63;46.14
7896006207757;1049713710010;50.79;0.00
7899850900164;;61.97;0.00
7891106906890;1705600880045;132.76;176.88
7896637024525;1011806150034;113.32;156.66
7896637025553;1011805920030;162.92;225.20
7896637023375;1011805920014;69.18;95.64
7896637025218;1011805920049;69.35;95.87
7896637024402;1011805920022;137.01;189.40
7891045032667;1211004400090;107.10;148.05
7891045032377;1211004400112;9.32;12.88
7891045032407;1211004400015;24.94;34.47
7891045032674;1211004400041;69.82;96.52
7897595635914;1006811540051;7.73;10.69
7896422516921;1832600350015;7.72;10.67
7897595605900;1004703310257;7.63;10.55
7899547503845;1256801910017;7.43;9.98
7899547503876;1256801910076;20.11;27.02
7899547503869;1256801910033;110.66;0.00
7897595612397;1004703310265;14.15;19.56
7897595635969;1006811540019;22.81;31.53
7896422516945;1832600350023;22.83;31.56
7897595602114;1004703310079;21.04;29.09
7899547503913;1256801910041;21.91;29.44
7899547503937;1256801910068;193.71;0.00
7897595622037;1004703310087;39.90;55.16
7899547503944;1256801910114;59.22;79.58
7897129303654;1019103040011;104.32;138.98
7898149937898;1064601890010;128.93;171.77
7896112401414;1097402700013;109.98;146.52
7899095203952;1542301380093;44.46;61.46
7897316804087;1014701420028;112.13;155.01
7897316801017;1014701420011;69.39;95.93
7897316806418;1014701420079;21.80;30.13
7897316805268;1014701420087;36.35;50.25
7897316804209;1014701420052;69.39;95.93
7896004710273;1058303510010;5.51;7.62
7896004718859;1058308540023;8.05;11.13
7896004718811;1023506630034;11.58;16.01
7895296280013;1267500800013;7.59;10.49
7896422516990;1832600590113;8.35;11.54
7896714221472;1558403750023;12.02;16.62
7896004710297;1058303510071;10.76;14.88
7896004718866;1058308540058;15.76;21.79
7894916149150;1677304960057;15.76;21.79
7895296280075;1267500800072;15.15;20.94
7896004718804;1023506630093;8.05;11.13
7895296280082;1267502520050;22.51;31.12
7896112139034;1037005450092;13.46;18.61
7896181919247;1121304240030;15.20;21.01
7896422517003;1832600590091;15.14;20.93
7896714221465;1558403750104;15.76;21.79
7898910350994;1565100240021;10.57;14.61
7896004710266;1058308540074;18.70;25.85
7896004718873;1058308540082;27.15;37.53
7894916149167;1677302730119;27.15;37.53
7896004710259;1023506630131;27.68;38.27
7896004718828;1023506630158;15.76;21.79
7891317462031;1004300410067;29.01;40.10
7895296280143;1267502520085;23.36;32.29
7896112139096;1037005450025;25.56;35.34
7896181919322;1121304240103;24.97;34.52
7896422517034;1832600590131;23.27;32.17
7896714221458;1558403750139;24.97;34.52
7898910350963;1565100240031;18.97;26.22
7896004718880;1058303510193;36.86;50.96
7896004718897;1058308540112;50.51;69.83
7894916149143;1677304960111;50.51;69.83
7896004718842;1023506630204;50.51;69.83
7895296280204;1267502520115;40.90;56.54
7896112139157;1037005450149;44.76;61.88
7896181919391;1121304240170;48.51;67.06
7896422517041;1832600590148;45.99;63.58
7896714223865;1558403750163;50.51;69.83
7896046300302;1196100050014;48.17;66.59
7891317000820;1004312020013;19.35;25.78
7891317000936;1004312020102;72.01;95.94
7891317000912;1004312020072;21.59;28.76
7896015519797;1010702700013;31.20;41.56
7897076910554;1235201580031;30.09;40.09
7897076910530;1235201580013;11.49;15.31
7897076910585;1235201580064;45.92;61.18
7897076910561;1235201580048;17.53;23.36
7899640802517;1942700080021;41.54;55.35
